Urban,Type,CID,b2,b3,b4,b8,b11,hue,sat,val,VBI,NDBI,BU,IBI,BBI,IBUI,BAEI,MBI,BRBA,NBI,BSI,MultiBI
0,7,0,0.0430000,0.0865000,0.0794000,0.3196000,0.2511000,0.1938700,0.5028900,0.0865000,-0.7064760,-0.1200280,-0.4533810,0.750735308139000,0,-0.217975473898000,1.123815165880000,-0.1264530,0.4662360,0.0423086,-0.1026340,0.0037978
0,7,0,0.0495000,0.0866000,0.0689000,0.3436000,0.2334000,0.2461810,0.4284060,0.0866000,-0.6636940,-0.1909880,-0.5340510,0.982284085804000,0,-0.394974467749000,1.152812500000000,-0.1578880,0.4703070,0.0293767,-0.1746080,-0.1320310
0,7,0,0.0472000,0.0827000,0.0653000,0.3120000,0.2370000,0.2483570,0.4292620,0.0827000,-0.6769290,-0.1366120,-0.5326510,0.862322731814000,0,-0.350610939097000,1.142633719110000,-0.1332700,0.5019220,0.0272293,-0.1325680,-0.1226370
0,7,0,0.0542000,0.0936000,0.0809000,0.4004000,0.3089000,0.2203890,0.4209400,0.0936000,-0.6361800,-0.1290000,-0.4850950,0.858857219165000,0,-0.259838078613000,0.946335403727000,-0.1712610,0.3805270,0.0429554,-0.1179000,-0.0099742
0,7,0,0.0608000,0.1028000,0.0973000,0.4224000,0.3229000,0.1884920,0.4085600,0.1028000,-0.5979350,-0.1335030,-0.4434130,0.861754111267000,0,-0.222470139504000,0.933286351891000,-0.1744640,0.3932900,0.0569887,-0.1110640,0.0292286
0,7,0,0.0280000,0.0514000,0.0350000,0.2494000,0.1670000,0.2834760,0.4552530,0.0514000,-0.7971000,-0.1978870,-0.6143670,0.776792656440000,0,-0.355557813894000,1.533882783880000,-0.1248460,0.3941440,0.0124619,-0.1965000,-0.2105180
0,7,0,0.0468000,0.0862000,0.0694000,0.2902000,0.2583000,0.2377330,0.4570770,0.0862000,-0.6826660,-0.0581586,-0.4729100,0.706202379498000,0,-0.217534479539000,1.072278664730000,-0.1072830,0.4766480,0.0348196,-0.0691663,-0.1359790
0,7,0,0.0555000,0.1050000,0.0846000,0.3932000,0.2859000,0.2353540,0.4714290,0.1050000,-0.6356880,-0.1580030,-0.4909640,1.032144956670000,0,-0.346683139068000,0.983883346124000,-0.1707730,0.4329580,0.0420418,-0.1470010,-0.0479123
0,7,0,0.0389000,0.0804000,0.0556000,0.3976000,0.2484000,0.2662650,0.5161690,0.0804000,-0.7304590,-0.2309600,-0.6234230,1.056913154930000,0,-0.519450676527000,1.081508515820000,-0.2056370,0.4109390,0.0189202,-0.2225060,-0.1951410
0,7,0,0.0678000,0.1296000,0.0957000,0.3804000,0.2603000,0.2580910,0.4768520,0.1296000,-0.5725960,-0.1874510,-0.4662430,1.361001805170000,0,-0.436794964377000,1.014875609130000,-0.1626740,0.5044810,0.0477242,-0.1778290,-0.1761440
0,7,0,0.0415000,0.0684000,0.0570000,0.1830000,0.1407000,0.2372990,0.3932750,0.0684000,-0.7036880,-0.1306770,-0.4229110,0.753111449481000,0,-0.230460637733000,1.707317073170000,-0.0669007,0.6057390,0.0293098,-0.1195720,-0.0906671
0,7,0,0.0585000,0.1016000,0.1050000,0.3196000,0.3260000,0.1544800,0.4428570,0.1050000,-0.6166880,0.0099133,-0.3504270,0.377497341749000,1,-0.018797722144200,0.947146866230000,-0.0904798,0.4881450,0.0706680,0.0114996,0.0890674
0,7,0,0.0308000,0.0616000,0.0418000,0.4120000,0.2470000,0.2738100,0.5000000,0.0616000,-0.7806270,-0.2503790,-0.6556200,0.963189552229000,0,-0.476882614837000,1.107582631240000,-0.2274820,0.3007190,0.0141024,-0.2423920,-0.0911107
0,7,0,0.0535000,0.0941000,0.0794000,0.3116000,0.2525000,0.2270110,0.4314560,0.0941000,-0.6419030,-0.1047690,-0.4466390,0.801177714717000,0,-0.233314307412000,1.094633583380000,-0.1197300,0.4726190,0.0428087,-0.1000540,-0.0541054
0,9,0,0.1108000,0.1598000,0.1876000,0.4020000,0.3151000,0.1063370,0.4093820,0.1876000,-0.3715050,-0.1211830,-0.3131000,0.885591614743000,1,-0.230700785153000,1.026742472100000,-0.1132880,0.7989780,0.1095730,-0.0555191,0.1064950
0,7,0,0.0324000,0.0683000,0.0468000,0.4164000,0.2230000,0.2664810,0.5256220,0.0683000,-0.7700040,-0.3024710,-0.6616010,1.088493411750000,0,-0.569788492749000,1.190525231720000,-0.2374710,0.3611110,0.0145660,-0.2848240,-0.1357390
0,7,0,0.0448000,0.0897000,0.0650000,0.3364000,0.2465000,0.2583520,0.5005570,0.0897000,-0.6960650,-0.1542290,-0.5489710,0.965613543228000,0,-0.407050702675000,1.085663295660000,-0.1499340,0.4751460,0.0264328,-0.1553690,-0.2042790
0,7,0,0.0382000,0.0755000,0.0744000,0.2410000,0.2744000,0.1715820,0.4940400,0.0755000,-0.7348740,0.0648040,-0.3325050,0.021682302743300,0,0.125180325685000,1.070020005720000,-0.0638617,0.4065570,0.0564946,0.0485495,0.0293690
0,7,0,0.0479000,0.0929000,0.0672000,0.3472000,0.2418000,0.2618520,0.4843920,0.0929000,-0.6781520,-0.1789470,-0.5425260,1.035910376340000,0,-0.423818479717000,1.097101882280000,-0.1589440,0.4618560,0.0281613,-0.1750100,-0.1671030
1,4,0,0.0722000,0.1010000,0.0956000,0.1966000,0.2148000,0.1979170,0.2851490,0.1010000,-0.4768850,0.0442392,-0.2440060,0.254725971761000,0,0.026755975331400,1.252691576950000,-0.0357331,0.6476960,0.0717729,0.0210526,0.0175862
0,7,0,0.0373000,0.0752000,0.0463000,0.3808000,0.1954000,0.2937560,0.5039890,0.0752000,-0.7403270,-0.3217630,-0.6796740,1.183842610210000,0,-0.673164615693000,1.279748706580000,-0.2184120,0.4521480,0.0124504,-0.3071520,-0.3221010
0,7,0,0.0554000,0.0861000,0.0862000,0.2770000,0.2674000,0.1661260,0.3573090,0.0862000,-0.6112820,-0.0176341,-0.4047610,0.516299369864000,1,-0.102876716118000,1.092503536070000,-0.0851239,0.5582900,0.0480479,-0.0132552,0.0081414
0,7,0,0.0471000,0.0784000,0.0682000,0.2502000,0.2490000,0.2209800,0.3992350,0.0784000,-0.6717160,-0.0024038,-0.4213130,0.485980645972000,0,-0.083521117200500,1.124618204030000,-0.0803987,0.4752610,0.0391155,-0.0176525,-0.0553289
0,7,0,0.0381000,0.0704000,0.0584000,0.2576000,0.2292000,0.2285860,0.4588070,0.0704000,-0.7339410,-0.0583402,-0.4464080,0.524160674399000,0,-0.098572094713700,1.196261682240000,-0.0971616,0.3880400,0.0341196,-0.0656270,-0.0791746
0,7,0,0.0218000,0.0457000,0.0258000,0.3704000,0.1730000,0.3054390,0.5229760,0.0457000,-0.8392760,-0.3632680,-0.7278590,0.990983285355000,0,-0.580648573473000,1.489711934160000,-0.2331920,0.2668050,0.0067356,-0.3533910,-0.2548500
0,7,0,0.0461000,0.1004000,0.0696000,0.4588000,0.2794000,0.2612030,0.5408370,0.1004000,-0.6868550,-0.2430240,-0.5983900,1.233909608290000,0,-0.556593684414000,0.973143759874000,-0.2365080,0.4103770,0.0257283,-0.2314470,-0.1624490
0,7,0,0.0402000,0.0678000,0.0642000,0.3360000,0.2981000,0.1884060,0.4070800,0.0678000,-0.7144540,-0.0597698,-0.4423790,0.399330065978000,0,-0.029089830488300,0.995353921837000,-0.1342660,0.2899730,0.0423032,-0.0541705,0.0409984
0,7,0,0.0403000,0.0888000,0.0598000,0.3776000,0.2894000,0.2663230,0.5461710,0.0888000,-0.7203020,-0.1322340,-0.5127500,0.929412516868000,0,-0.277060660222000,0.951348492861000,-0.1723660,0.2934250,0.0322755,-0.1436980,-0.0886794
1,2,0,0.0888000,0.1194000,0.2018000,0.3476000,0.3093000,0.0451327,0.5599600,0.2018000,-0.4701750,-0.0583042,-0.2199520,0.196164540080000,1,0.060039583689600,1.170515512010000,-0.0680203,0.8260340,0.1418290,0.0450874,0.3358170
0,7,0,0.0493000,0.0902000,0.0713000,0.3116000,0.2651000,0.2436840,0.4534370,0.0902000,-0.6681610,-0.0806312,-0.4929530,0.790163938471000,0,-0.274322886818000,1.045032367010000,-0.1206680,0.4843750,0.0336822,-0.0885939,-0.1490310
0,7,0,0.0272000,0.0610000,0.0360000,0.5236000,0.1834000,0.2899410,0.5540980,0.0610000,-0.8016580,-0.4811880,-0.7951560,1.303469337340000,0,-0.908417850889000,1.374795417350000,-0.3601000,0.4205610,0.0058854,-0.4542290,-0.4573450
0,7,0,0.0499000,0.0921000,0.0706000,0.3980000,0.2775000,0.2515800,0.4581980,0.0921000,-0.6652720,-0.1783860,-0.5421150,1.014096923820000,0,-0.390949719734000,1.002705627710000,-0.1860510,0.4000000,0.0313088,-0.1694110,-0.1071970
0,7,0,0.0648000,0.1078000,0.1000000,0.3272000,0.3376000,0.1968990,0.3988870,0.1078000,-0.5744910,0.0156438,-0.3189010,0.176371709469000,0,0.042416626495800,0.898069151325000,-0.0958418,0.3780720,0.0808374,0.0029796,0.1408010
0,7,0,0.0224000,0.0567000,0.0315000,0.4296000,0.2017000,0.2891160,0.6049380,0.0567000,-0.8286070,-0.3610010,-0.7404200,1.102443909050000,0,-0.677643690293000,1.282894736840000,-0.2688630,0.3100390,0.0074497,-0.3517720,-0.2743850
0,7,0,0.0441000,0.0896000,0.0568000,0.3308000,0.2256000,0.2868130,0.5078120,0.0896000,-0.7000400,-0.1890730,-0.5959940,1.067281681940000,0,-0.516647287826000,1.131979695430000,-0.1575580,0.4952050,0.0196946,-0.1963570,-0.3103550
0,7,0,0.0680000,0.1030000,0.0948000,0.3840000,0.3677000,0.2057140,0.3398060,0.1030000,-0.5347850,-0.0216842,-0.4153260,0.583683523409000,0,-0.107482920602000,0.838750796686000,-0.1330160,0.3915740,0.0597684,-0.0258030,0.0549846
0,7,0,0.0312000,0.0602000,0.0446000,0.3452000,0.2196000,0.2563220,0.4817280,0.0602000,-0.7778300,-0.2223800,-0.6186470,0.873494548639000,0,-0.403179140479000,1.231593995710000,-0.1794700,0.3548130,0.0162405,-0.2108720,-0.0958546
0,7,0,0.0440000,0.0830000,0.0543000,0.3688000,0.2573000,0.2893160,0.4698800,0.0830000,-0.6997540,-0.1780870,-0.5543720,0.996870436210000,0,-0.364274816541000,1.041140170440000,-0.1793680,0.3168030,0.0252360,-0.1836520,-0.1874870
0,7,0,0.0466000,0.0824000,0.0794000,0.3804000,0.3016000,0.1806330,0.4344660,0.0824000,-0.6811550,-0.1155430,-0.4692330,0.699373674155000,0,-0.183411120930000,0.988020833333000,-0.1585990,0.3741750,0.0442920,-0.0969424,-0.0126102
0,7,0,0.0237000,0.0401000,0.0300000,0.3300000,0.1954000,0.2693090,0.4089780,0.0401000,-0.8214120,-0.2561860,-0.6882360,0.777184825170000,0,-0.406945544289000,1.401273885350000,-0.1855200,0.3070620,0.0088818,-0.2429890,-0.1767850
0,7,0,0.0240000,0.0536000,0.0292000,0.4072000,0.1819000,0.3040540,0.5522390,0.0536000,-0.8230550,-0.3824480,-0.7494480,1.100790092420000,0,-0.693430688585000,1.397876857750000,-0.2595830,0.3187770,0.0065686,-0.3716330,-0.3247980
0,7,0,0.0444000,0.0880000,0.0746000,0.3340000,0.2925000,0.2178900,0.4954550,0.0880000,-0.6983480,-0.0662410,-0.4411420,0.638423580418000,0,-0.138222833798000,0.984494086728000,-0.1279920,0.3702230,0.0450057,-0.0695729,0.0211005
0,7,0,0.0342000,0.0770000,0.0510000,0.4008000,0.2317000,0.2679130,0.5558440,0.0770000,-0.7566540,-0.2673520,-0.6362770,1.105943146650000,0,-0.548455245639000,1.137026239070000,-0.2177380,0.3800300,0.0170763,-0.2565420,-0.1929420
0,7,0,0.0388000,0.0869000,0.0592000,0.4420000,0.2996000,0.2626470,0.5535100,0.0869000,-0.7286110,-0.1920170,-0.5749990,1.061895471560000,0,-0.409420141017000,0.929366106080000,-0.2218130,0.3025040,0.0262114,-0.1916190,-0.1814510
0,9,0,0.0769000,0.1150000,0.1288000,0.3440000,0.3473000,0.1223510,0.4029500,0.1288000,-0.5155620,0.0047736,-0.2752640,0.055540343194800,1,0.075294924514000,0.927536231884000,-0.0897497,0.4533610,0.1063720,0.0182868,0.2464290
0,9,0,0.0485000,0.0771000,0.0760000,0.3068000,0.2411000,0.1730770,0.3709470,0.0771000,-0.6558400,-0.1199120,-0.4499520,0.656332699225000,0,-0.173739568106000,1.181646763040000,-0.1214980,0.4570050,0.0411956,-0.0952924,0.0660953
0,7,0,0.0474000,0.0888000,0.0670000,0.3120000,0.2462000,0.2544280,0.4662160,0.0888000,-0.6800090,-0.1178790,-0.5113530,0.871286558694000,0,-0.324506186786000,1.095522388060000,-0.1293160,0.4738330,0.0303647,-0.1226890,-0.1728960
0,7,0,0.0404000,0.0792000,0.0600000,0.3006000,0.2327000,0.2491410,0.4898990,0.0792000,-0.7216650,-0.1273200,-0.5380870,0.836562134256000,0,-0.336166094381000,1.154216094900000,-0.1287690,0.4758130,0.0251697,-0.1295170,-0.1733780
0,7,0,0.0640000,0.1018000,0.0898000,0.3556000,0.2603000,0.2195770,0.3713160,0.1018000,-0.5696620,-0.1547330,-0.4556850,0.950409019587000,0,-0.298604455709000,1.076498204920000,-0.1460630,0.4843580,0.0468192,-0.1328790,0.0018388
0,7,0,0.0224000,0.0456000,0.0328000,0.2790000,0.2376000,0.2586210,0.5087720,0.0456000,-0.8354900,-0.0801394,-0.5744630,0.526273331263000,0,-0.136266806994000,1.175141242940000,-0.1274990,0.2494300,0.0154595,-0.0910925,-0.1798890
0,7,0,0.0476000,0.0814000,0.0744000,0.2966000,0.2593000,0.2011830,0.4152330,0.0814000,-0.6721930,-0.0670984,-0.4757040,0.669622019367000,0,-0.212988526878000,1.098914000590000,-0.1089630,0.5239440,0.0356197,-0.0622453,-0.0913076
0,7,0,0.0247000,0.0446000,0.0357000,0.2938000,0.1942000,0.2412060,0.4461880,0.0446000,-0.8182520,-0.2040980,-0.5951980,0.671965785262000,0,-0.247349404906000,1.405778894470000,-0.1515860,0.2883680,0.0150431,-0.1909200,-0.1291650
0,7,0,0.0426000,0.0857000,0.0840000,0.3888000,0.2869000,0.1732400,0.5029170,0.0857000,-0.7088090,-0.1508070,-0.4894590,0.810411743391000,0,-0.264242743736000,1.030595813200000,-0.1672580,0.4329900,0.0419136,-0.1225460,-0.0527613
0,7,0,0.0359000,0.0624000,0.0476000,0.3112000,0.2200000,0.2597480,0.4246790,0.0624000,-0.7437790,-0.1716870,-0.5867070,0.799694601655000,0,-0.341078707138000,1.230878186970000,-0.1492280,0.3920920,0.0185689,-0.1653150,-0.1181250
0,7,0,0.0964000,0.1424000,0.1510000,0.3140000,0.3162000,0.1404150,0.3615890,0.1510000,-0.4108340,0.0034910,-0.2116540,0.073500448802800,1,0.052840872147800,0.983427823812000,-0.0650919,0.5563740,0.1305140,0.0116934,0.0545420
0,7,0,0.0285000,0.0567000,0.0351000,0.2988000,0.1743000,0.2943260,0.4973540,0.0567000,-0.7953270,-0.2631580,-0.6551840,0.935400982803000,0,-0.485857228466000,1.450649350650000,-0.1636430,0.3726110,0.0110657,-0.2586300,-0.2458890
0,7,0,0.0235000,0.0533000,0.0358000,0.3132000,0.1854000,0.2645410,0.5590990,0.0533000,-0.8259310,-0.2563180,-0.6596500,0.886159186932000,0,-0.461150185178000,1.406786761630000,-0.1711390,0.3664280,0.0111675,-0.2472350,-0.2220420
1,4,0,0.0499000,0.0919000,0.0868000,0.2674000,0.3054000,0.1869050,0.4570180,0.0919000,-0.6651600,0.0663408,-0.2674960,-0.628627965033000,0,0.195128236791000,0.973571608356000,-0.0682141,0.3413290,0.0825476,0.0437791,0.0843137
0,7,0,0.0289000,0.0524000,0.0337000,0.2674000,0.1705000,0.2992910,0.4484730,0.0524000,-0.7907650,-0.2212830,-0.6440850,0.834722110632000,0,-0.419767645844000,1.497083894120000,-0.1394340,0.3904980,0.0108763,-0.2206110,-0.2335590
0,7,0,0.0681000,0.1204000,0.0938000,0.4308000,0.3270000,0.2514340,0.4343850,0.1204000,-0.5659580,-0.1369750,-0.5243140,1.080893042970000,0,-0.437818794057000,0.880196691998000,-0.1819120,0.5156680,0.0396059,-0.1341560,-0.1209870
0,7,0,0.0396000,0.0705000,0.0482000,0.3028000,0.2083000,0.2869470,0.4382980,0.0705000,-0.7228760,-0.1848950,-0.5708170,0.896372585657000,0,-0.370781932674000,1.248923959830000,-0.1459820,0.3862180,0.0198658,-0.1854560,-0.1259370
0,7,0,0.0323000,0.0728000,0.0410000,0.4820000,0.2210000,0.2975310,0.5563190,0.0728000,-0.7685650,-0.3712660,-0.7337380,1.257072832180000,0,-0.766465634736000,1.160653505790000,-0.3000850,0.3677130,0.0094844,-0.3584720,-0.2979060
0,7,0,0.0257000,0.0496000,0.0283000,0.4168000,0.1774000,0.3152020,0.4818550,0.0496000,-0.8133430,-0.4028950,-0.7711870,1.083402753350000,0,-0.723143175419000,1.446255506610000,-0.2710070,0.3430300,0.0056016,-0.3878890,-0.2006570
0,7,0,0.0536000,0.0866000,0.0794000,0.3372000,0.2691000,0.2030300,0.3810620,0.0866000,-0.6296470,-0.1123210,-0.4539050,0.727460316126000,0,-0.197803239535000,1.066629181890000,-0.1346610,0.4268820,0.0437972,-0.0975009,-0.0053672
0,7,0,0.0346000,0.0867000,0.0431000,0.4700000,0.2401000,0.3061420,0.6009230,0.0867000,-0.7478270,-0.3237570,-0.7146410,1.315283991580000,0,-0.759950863164000,1.049877600980000,-0.2795430,0.3637130,0.0108667,-0.3256340,-0.3532190
0,7,0,0.0445000,0.0832000,0.0629000,0.3056000,0.2508000,0.2540910,0.4651440,0.0832000,-0.6965410,-0.0984903,-0.5158950,0.800656317191000,0,-0.290549144783000,1.086526946110000,-0.1253290,0.4508960,0.0287125,-0.1069040,-0.1389020
0,7,0,0.0416000,0.0860000,0.0608000,0.3056000,0.2356000,0.2612610,0.5162790,0.0860000,-0.7144180,-0.1293420,-0.5440980,0.906179444389000,0,-0.378722934771000,1.121890547260000,-0.1313400,0.4871790,0.0248293,-0.1383720,-0.2363830
0,7,0,0.0434000,0.0772000,0.0593000,0.3184000,0.2304000,0.2549310,0.4378240,0.0772000,-0.7002080,-0.1603500,-0.5679520,0.884312545768000,0,-0.394664569170000,1.168075422630000,-0.1442460,0.4908940,0.0224982,-0.1545310,-0.1804760
0,7,0,0.0669000,0.1230000,0.1276000,0.3920000,0.2873000,0.1540360,0.4757050,0.1276000,-0.5769970,-0.1541290,-0.3948450,0.960000268225000,1,-0.269373830289000,1.042164270050000,-0.1450050,0.5797360,0.0716448,-0.1076460,-0.0034828
0,7,0,0.0220000,0.0516000,0.0263000,0.4084000,0.1828000,0.3091220,0.5736430,0.0516000,-0.8349440,-0.3815970,-0.7635500,1.086042684760000,0,-0.701567744973000,1.392064846420000,-0.2623210,0.3016050,0.0056155,-0.3749810,-0.3317260
1,1,0,0.2392000,0.2670000,0.2548000,0.2590000,0.3027000,0.2398080,0.1041200,0.2670000,0.4388880,0.0777995,-0.0334148,0.350252413529000,0,-0.002204904890980,0.973845883798000,0.0123049,1.1063800,0.2265650,0.0290724,-0.2084160
0,7,0,0.0381000,0.0760000,0.0576000,0.3848000,0.2601000,0.2475810,0.4986840,0.0760000,-0.7355070,-0.1933630,-0.6021950,0.943638791722000,0,-0.437833050294000,1.063969056830000,-0.1894510,0.4096730,0.0210462,-0.1838150,-0.0680100
0,7,0,0.0502000,0.0898000,0.0758000,0.3572000,0.2488000,0.2255890,0.4409800,0.0898000,-0.6616300,-0.1788780,-0.5012010,0.952453805467000,0,-0.335348935067000,1.109864146490000,-0.1594790,0.4432750,0.0362872,-0.1586310,-0.0733728
0,7,0,0.0460000,0.0764000,0.0836000,0.2812000,0.2478000,0.1347520,0.4497610,0.0836000,-0.6865160,-0.0631380,-0.3972530,0.462289854383000,1,-0.066892485297600,1.183220234420000,-0.0952618,0.4985090,0.0498568,-0.0380261,0.1007740
0,7,0,0.0419000,0.0850000,0.0604000,0.3980000,0.2288000,0.2617940,0.5070590,0.0850000,-0.7128660,-0.2699430,-0.6058210,1.159342062630000,0,-0.545293759851000,1.148502230720000,-0.2103970,0.4265540,0.0214890,-0.2509710,-0.1676820
0,7,0,0.0622000,0.1036000,0.0717000,0.3932000,0.2381000,0.2950890,0.3996140,0.1036000,-0.5882470,-0.2456840,-0.5858450,1.248614712570000,0,-0.586315635374000,1.087796312550000,-0.1956390,0.5191890,0.0251825,-0.2318370,-0.1973720
0,7,0,0.0313000,0.0764000,0.0426000,0.3604000,0.2072000,0.2915740,0.5903140,0.0764000,-0.7708160,-0.2699080,-0.6615910,1.133055479300000,0,-0.601290551712000,1.208039492240000,-0.1983960,0.3897530,0.0129195,-0.2723570,-0.3092080
0,7,0,0.0302000,0.0644000,0.0379000,0.3964000,0.1847000,0.2958090,0.5310560,0.0644000,-0.7836950,-0.3643090,-0.7261950,1.159532007830000,0,-0.719549881131000,1.356483340020000,-0.2425410,0.4169420,0.0086910,-0.3485510,-0.3417630
0,7,0,0.0419000,0.1018000,0.0513000,0.4508000,0.2297000,0.3071790,0.5884090,0.1018000,-0.7050170,-0.3249080,-0.7012510,1.423702376010000,0,-0.819015890914000,1.059728506790000,-0.2615970,0.4650950,0.0125519,-0.3258160,-0.5139690
0,7,0,0.0648000,0.0832000,0.0960000,0.3688000,0.3025000,0.0982906,0.3250000,0.0960000,-0.5439430,-0.0987636,-0.4023420,0.501885732300000,1,-0.073317309204300,1.026704692770000,-0.1394150,0.4052340,0.0616659,-0.0629042,0.2164990
0,7,0,0.0362000,0.0704000,0.0608000,0.3380000,0.2553000,0.2134500,0.4857950,0.0704000,-0.7468520,-0.1393900,-0.4948040,0.697222323416000,0,-0.189439655895000,1.107767884560000,-0.1509280,0.3300760,0.0331342,-0.1273980,0.0244403
0,7,0,0.0368000,0.0669000,0.0474000,0.2966000,0.1958000,0.2746400,0.4499250,0.0669000,-0.7411120,-0.2047120,-0.5838640,0.897725307286000,0,-0.395526225330000,1.322421012560000,-0.1457770,0.4143360,0.0182824,-0.1982860,-0.1628740
0,7,0,0.0536000,0.0986000,0.0844000,0.3544000,0.2753000,0.2192590,0.4563890,0.0986000,-0.6446780,-0.1256150,-0.4331430,0.848342833378000,0,-0.209786238945000,1.028082374970000,-0.1433470,0.3977380,0.0505352,-0.1148030,-0.0071191
0,7,0,0.0858000,0.1092000,0.1266000,0.3352000,0.2417000,0.0955882,0.3222750,0.1266000,-0.4359230,-0.1620730,-0.3799040,0.843603767944000,1,-0.255824615922000,1.215730977490000,-0.1162190,0.7140440,0.0669635,-0.0936385,0.1393020
0,7,0,0.0423000,0.0824000,0.0565000,0.3716000,0.2394000,0.2743140,0.4866500,0.0824000,-0.7103950,-0.2163670,-0.6223860,1.042939773470000,0,-0.530114763680000,1.107830950900000,-0.1866070,0.4669420,0.0183975,-0.2108280,-0.2623420
0,7,0,0.1002000,0.1184000,0.1396000,0.2814000,0.2419000,0.0769882,0.2822350,0.1396000,-0.3381300,-0.0754825,-0.2498140,0.488734565450000,1,-0.050984628801900,1.220094365810000,-0.0685122,0.6890420,0.1005080,-0.0234225,0.2118320
0,7,0,0.0365000,0.0641000,0.0438000,0.2862000,0.2001000,0.2892510,0.4305770,0.0641000,-0.7408410,-0.1770510,-0.5856460,0.838580069306000,0,-0.360057732824000,1.301286903860000,-0.1379850,0.3903740,0.0171711,-0.1790640,-0.1633930
0,7,0,0.0374000,0.0648000,0.0516000,0.2592000,0.2140000,0.2469590,0.4228400,0.0648000,-0.7342300,-0.0955199,-0.5184240,0.660051382519000,0,-0.217808058556000,1.261119081780000,-0.1069780,0.4317990,0.0237894,-0.0990502,-0.1044150
0,7,0,0.0429000,0.0794000,0.0612000,0.4080000,0.2303000,0.2497720,0.4596980,0.0794000,-0.7054340,-0.2783960,-0.6247010,1.101920944340000,0,-0.559757674209000,1.166289958020000,-0.2178270,0.4625850,0.0198450,-0.2515090,-0.0705682
0,7,0,0.0504000,0.0901000,0.0643000,0.5088000,0.3173000,0.2749790,0.4406220,0.0901000,-0.6604620,-0.2318120,-0.6408000,1.134230079050000,0,-0.569641641333000,0.894207167403000,-0.2678290,0.3852610,0.0210921,-0.2216220,-0.0934454
1,4,0,0.1106000,0.1462000,0.1650000,0.2614000,0.2645000,0.1090690,0.3296970,0.1650000,-0.3329250,0.0058947,-0.1564910,0.136864483939000,1,0.045054431754500,1.132213294380000,-0.0357323,0.7513660,0.1386150,0.0261618,0.1312000
0,9,0,0.0736000,0.1064000,0.1222000,0.3100000,0.3595000,0.1124830,0.3977090,0.1222000,-0.5299170,0.0739358,-0.2419730,-0.418381681577000,1,0.191636743649000,0.906203047864000,-0.0658950,0.4351850,0.1106900,0.0727091,0.2496560
0,7,0,0.0362000,0.0726000,0.0585000,0.4320000,0.2628000,0.2312270,0.5013770,0.0726000,-0.7470280,-0.2435230,-0.6126890,0.996856376037000,0,-0.462449882602000,1.068872987480000,-0.2273330,0.3697850,0.0214229,-0.2219400,-0.0335314
0,9,0,0.0847000,0.1172000,0.1474000,0.2746000,0.2688000,0.0863902,0.4253730,0.1474000,-0.4853110,-0.0106735,-0.1947970,-0.026128333480300,1,0.097633491512900,1.159067357510000,-0.0518009,0.6405910,0.1235130,0.0301981,0.2480870
0,9,0,0.0966000,0.1236000,0.1720000,0.2520000,0.4415000,0.0596817,0.4383720,0.1720000,-0.4364090,0.2732520,0.0003202,-15.011752185000001,1,0.622004777605000,0.835250398160000,0.0143663,0.4652420,0.2523350,0.2405220,0.3882090
0,9,0,0.0792000,0.1140000,0.1298000,0.3396000,0.3693000,0.1146240,0.3898310,0.1298000,-0.5004140,0.0418959,-0.2534390,-0.258948298537000,1,0.143684439394000,0.889302710532000,-0.0803541,0.4309430,0.1151230,0.0477590,0.2422600
1,6,0,0.1658000,0.1892000,0.2312000,0.3044000,0.3138000,0.0596330,0.2828720,0.2312000,-0.1005150,0.0152054,-0.0904615,-0.231022774917000,1,0.097434365877500,1.056063618290000,-0.0236741,0.8298640,0.2116040,0.0494897,0.1692020
0,7,0,0.0689000,0.1042000,0.1060000,0.3220000,0.2503000,0.1585800,0.3500000,0.1060000,-0.5350880,-0.1252840,-0.4004850,0.807830001221000,1,-0.233304467105000,1.145275035260000,-0.1137430,0.6064070,0.0575429,-0.0893291,0.0757943
0,7,0,0.0726000,0.1056000,0.1094000,0.2658000,0.3156000,0.1494570,0.3363800,0.1094000,-0.5091750,0.0856553,-0.2181060,-0.712286513990000,1,0.211155272151000,0.971984805318000,-0.0522915,0.4278450,0.1052430,0.0673029,0.0632496
0,9,0,0.1546000,0.1962000,0.2512000,0.3050000,0.3580000,0.0717736,0.3845540,0.2512000,-0.2097570,0.0799397,-0.0358180,-1.606954656590000,1,0.240638277128000,0.994586791772000,-0.0033859,0.7832870,0.2641310,0.0972622,0.2326340
0,9,0,0.1296000,0.1646000,0.2092000,0.2554000,0.3023000,0.0732831,0.3804970,0.2092000,-0.2904830,0.0840954,-0.0302470,-2.072991992840000,1,0.262027093675000,1.090597558360000,-0.0025923,0.7576970,0.2261560,0.0982287,0.1940960
0,7,0,0.0828000,0.1144000,0.1378000,0.3416000,0.2924000,0.0957576,0.3991290,0.1378000,-0.4867110,-0.0776025,-0.2955920,0.451749323210000,1,-0.040637715274900,1.076204523110000,-0.0989866,0.5640610,0.0985496,-0.0291131,0.2176150
0,7,0,0.0732000,0.0968000,0.1206000,0.3144000,0.2987000,0.0829817,0.3930350,0.1206000,-0.5304060,-0.0256076,-0.2829870,0.093822305195100,1,0.079127790507200,1.063463969660000,-0.0856265,0.4886550,0.0946695,0.0097532,0.1660510
